set_num,name,year,theme_id,num_parts,matte,transparent
71017-20,The Mime™,2017,484,7,5.0,2.0
71017-21,The LEGO Batman Movie Series - Complete,2017,535,0,0.0,0.0
71017-3,Fairy Batman™,2017,484,8,6.0,2.0
71017-4,Clan of the Cave Batman™,2017,484,7,7.0,0.0
71017-5,Vacation Batman™,2017,484,8,8.0,0.0
71017-6,Barbara Gordon™,2017,484,8,8.0,0.0
71017-7,Commissioner Gordon™,2017,484,7,7.0,0.0
71017-8,The Joker™ – Arkham Asylum,2017,484,6,6.0,0.0
71017-9,Dick Grayson™,2017,484,7,7.0,0.0
71018-1,Professional Surfer,2017,611,6,6.0,0.0
71018-10,Battle Dwarf,2017,611,9,9.0,0.0
71018-11,Retro Spaceman,2017,611,7,7.0,0.0
71018-12,Yuppie,2017,611,8,8.0,0.0
71018-13,Rocket Boy,2017,611,7,7.0,0.0
71018-14,Dance Instructor,2017,611,7,6.0,1.0
71018-15,Elf-Girl,2017,611,7,7.0,0.0
71018-16,Highwayman,2017,611,9,9.0,0.0
71018-17,Minifigures - Series 17 - Complete 16 Sets,2017,611,0,0.0,0.0
71018-18,LEGO Minifigures Series 17 - All Parts,2017,611,116,114.0,2.0
71018-2,Circus Strong Man,2017,611,6,6.0,0.0
71018-3,Gourmet Chef,2017,611,7,7.0,0.0
71018-4,Corn Cob Guy,2017,611,5,5.0,0.0
71018-5,Veterinarian,2017,611,6,6.0,0.0
71018-6,Hot Dog Man,2017,611,9,9.0,0.0
71018-7,Butterfly Girl,2017,611,10,10.0,1.0
71018-8,Roman Gladiator,2017,611,6,6.0,0.0
71018-9,Connoisseur,2017,611,7,7.0,0.0
710-2,Lockable Storage Case,1966,371,1,1.0,0.0
710-3,Universal Building Set,1983,469,364,353.0,11.0
7103-1,Jedi Duel,2002,167,82,81.0,2.0
71040-1,The Disney Castle,2016,608,4060,4148.0,46.0
7104-1,Desert Skiff,2000,169,55,54.0,1.0
71042-1,Silent Mary,2017,263,2286,2271.0,15.0
710-6,Baseplate Assortment,1984,443,10,10.0,0.0
7106-1,Droid Escape,2001,169,45,48.0,0.0
7110-1,Landspeeder,1999,169,49,47.0,2.0
711-1,Jeep CJ-5,1977,397,58,56.0,2.0
7111-1,Droid Fighter,1999,166,62,61.0,3.0
7113-1,Tusken Raider Encounter,2002,167,93,92.0,5.0
7115-1,Gungan Patrol,2000,166,79,79.0,6.0
7116-1,Tahu,2010,345,19,18.0,1.0
71170-1,Starter Pack: PS3,2015,604,265,229.0,50.0
7117-1,Gresh,2010,345,19,18.0,1.0
71171-1,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,2015,604,265,229.0,50.0
71172-1,LEGO® DIMENSIONS™ Xbox One Starter Pack,2015,604,265,229.0,50.0
71173-1,LEGO® DIMENSIONS™ Xbox 360 Starter Pack,2015,604,265,229.0,50.0
71174-1,LEGO® DIMENSIONS™ Wii U™ Starter Pack,2015,604,265,229.0,50.0
7119-1,Twin-Pod Cloud Car,2002,169,118,115.0,5.0
71200-1,Dimensions Starter Pack,2015,604,265,229.0,50.0
71201-1,LEGO® DIMENSIONS™ Back to the Future™ Level Pack,2015,604,94,68.0,35.0
71202-1,LEGO® DIMENSIONS™ The Simpsons™ Level Pack,2015,604,96,91.0,15.0
71203-1,LEGO® DIMENSIONS™ Portal® 2 Level Pack,2015,604,85,69.0,23.0
71204-1,LEGO® DIMENSIONS™ Doctor Who Level Pack,2015,604,82,66.0,28.0
71205-1,LEGO® DIMENSIONS™ Jurassic World™ Team Pack,2015,604,103,97.0,23.0
71206-1,LEGO® DIMENSIONS™ Scooby-Doo™ Team Pack,2015,604,84,79.0,11.0
71207-1,LEGO® DIMENSIONS® NINJAGO™ Team Pack,2015,604,98,80.0,18.0
71209-1,LEGO® DIMENSIONS™ Wonder Woman Fun Pack,2015,604,41,12.0,32.0
712-1,Sea Plane,1977,412,115,110.0,5.0
71210-1,LEGO® DIMENSIONS™ Cyborg™ Fun Pack,2015,604,50,43.0,11.0
7121-1,Naboo Swamp,1999,166,82,78.0,5.0
71211-1,LEGO® DIMENSIONS™ Bart Fun Pack,2015,604,34,34.0,3.0
71212-1,LEGO® DIMENSIONS™ Fun Pack Emmet,2015,604,55,48.0,10.0
71213-1,LEGO® DIMENSIONS™ Bad Cop Fun Pack,2015,604,62,46.0,23.0
71214-1,LEGO® DIMENSIONS™ Benny Fun Pack ,2015,604,46,33.0,17.0
71215-1,LEGO® DIMENSIONS™ Jay Fun Pack,2015,604,48,47.0,8.0
71216-1,LEGO® DIMENSIONS™ Nya Fun Pack,2015,604,59,55.0,8.0
71217-1,LEGO® DIMENSIONS™ Zane Fun Pack,2015,604,46,44.0,10.0
71218-1,LEGO® DIMENSIONS™ Gollum Fun Pack,2015,604,39,36.0,8.0
71219-1,LEGO® DIMENSIONS™ Legolas Fun Pack,2015,604,36,35.0,5.0
71220-1,LEGO® DIMENSIONS™ Gimli Fun Pack,2015,604,56,55.0,6.0
71221-1,LEGO® DIMENSIONS™ Wicked Witch™ Fun Pack,2015,604,38,38.0,6.0
71222-1,LEGO® DIMENSIONS™ Laval Fun Pack,2015,604,57,41.0,21.0
71223-1,LEGO® DIMENSIONS™ Cragger Fun Pack,2015,604,45,37.0,13.0
71227-1,LEGO® DIMENSIONS® Krusty Fun Pack,2015,604,38,37.0,3.0
71228-1,The Ghostbusters Level Pack,2016,604,115,105.0,25.0
71229-1,DC Comics Team Pack,2016,604,92,86.0,16.0
71230-1,Doc Brown Fun Pack,2016,604,69,65.0,11.0
71231-1,LEGO® DIMENSIONS™ Unikitty Fun Pack,2015,604,58,66.0,11.0
71232-1,LEGO® DIMENSIONS™ Eris Fun Pack,2015,604,59,55.0,12.0
71233-1,Stay Puft Fun Pack,2016,604,65,66.0,6.0
71234-1,Sensei Wu Fun Pack,2016,604,58,56.0,9.0
71235-1,Midway Arcade™ Level Pack,2016,604,96,88.0,17.0
71236-1,Superman™ Fun Pack,2016,604,48,36.0,12.0
71237-1,Aquaman and Aqua Watercraft,2016,604,43,33.0,11.0
71238-1,Cyberman Fun Pack,2016,604,40,31.0,11.0
71239-1,Lloyd Fun Pack,2016,604,56,49.0,7.0
71240-1,Bane™ Fun Pack,2016,604,52,54.0,8.0
7124-1,Flash Speeder,2000,166,107,106.0,4.0
71241-1,Slimer Fun Pack,2016,604,33,17.0,16.0
71242-1,Ghostbusters Story Pack,2016,604,258,253.0,28.0
71244-1,Sonic the Hedgehog™ Level Pack,2016,604,101,100.0,10.0
71245-1,Adventure Time Level Pack,2016,604,102,86.0,24.0
71246-1,Adventure Time Team Pack,2016,604,96,83.0,20.0
71247-1,Harry Potter Team Pack,2016,604,119,102.0,28.0
71248-1,Mission: Impossible™ Level Pack,2016,604,76,72.0,8.0
71251-1,A-Team Fun Pack,2016,604,73,65.0,12.0
71253-1,Fantastic Beasts and Where to Find Them™ Story Pack,2016,604,261,266.0,6.0
71256-1,Gremlins™ Team Pack,2016,604,94,86.0,18.0
71257-1,Tina Goldstein Fun Pack,2016,604,51,48.0,9.0
71258-1,E.T. the Extra-Terrestrial™ Fun Pack,2016,604,42,48.0,3.0
7126-1,Battle Droid Carrier,2001,166,133,126.0,7.0
7127-1,Imperial AT-ST,2001,169,107,107.0,0.0
7128-1,Speeder Bikes,1999,169,93,93.0,1.0
71285-1,Marceline the Vampire Queen,2016,604,60,55.0,5.0
71286-1,Michael Knight and K.I.T.T. Knight Ryder Fun Pack,2017,604,54,39.0,17.0
71300-1,Uxar Creature of Jungle,2016,324,87,83.0,8.0
7130-1,Snowspeeder,1999,169,217,217.0,3.0
71301-1,Ketar Creature of Stone,2016,324,78,76.0,6.0
71302-1,Akida Creature of Water,2016,324,112,79.0,33.0
71303-1,Ikir Creature of Fire,2016,324,72,57.0,15.0
71304-1,Terak Creature of Earth,2016,324,55,54.0,1.0
71305-1,Lewa Uniter of Jungle,2016,324,65,64.0,1.0
71306-1,Pohatu Uniter of Stone,2016,324,85,74.0,11.0
71307-1,Gali Uniter of Water,2016,324,72,66.0,6.0
71308-1,Tahu Uniter of Fire,2016,324,132,116.0,19.0
71309-1,Onua Uniter of Earth,2016,324,144,117.0,27.0
71310-1,Umarak the Hunter,2016,324,150,133.0,17.0
7131-1,Anakin's Podracer,1999,166,136,134.0,6.0
71311-1,Kopaka and Melum - Unity set,2016,324,162,134.0,28.0
71312-1,Ekimu the Mask Maker,2016,324,94,73.0,21.0
71313-1,Lava Beast,2016,324,114,98.0,16.0
71314-1,Storm Beast,2016,324,109,96.0,13.0
71315-1,Quake Beast,2016,324,102,86.0,16.0
71316-1,Umarak the Destroyer,2016,324,190,167.0,23.0
7133-1,Bounty Hunter Pursuit,2002,167,254,241.0,20.0
71340-1,Supergirl (DC Comics Playstation 4),2016,604,6,5.0,1.0
7134-1,A-wing Fighter,2000,169,125,121.0,5.0
71342-1,Green Arrow,2016,604,7,6.0,1.0
7135-1,Takanuva,2010,345,21,20.0,1.0
7136-1,Skrall,2010,345,21,20.0,1.0
7137-1,Piraka,2010,345,15,14.0,1.0
7138-1,Rahkshi,2010,345,18,17.0,1.0
7139-1,Ewok Attack,2002,169,121,120.0,6.0
7140-1,X-wing Fighter,1999,169,271,264.0,8.0
7141-1,Naboo Fighter,1999,166,179,177.0,6.0
7142-1,X-wing Fighter (re-release of 7140),2002,169,273,266.0,8.0
7143-1,Jedi Starfighter,2002,167,139,138.0,2.0
7144-1,Slave I,2000,169,166,157.0,9.0
7145-1,Von Nebula,2010,403,156,159.0,1.0
7146-1,TIE Fighter,2001,169,171,165.0,9.0
7147-1,Xplode,2010,403,45,45.0,2.0
7148-1,Meltdown,2010,403,49,45.0,6.0
7150-1,TIE Fighter & Y-wing,1999,169,410,401.0,9.0
715-1,Basic Building Set,1990,467,410,384.0,32.0
7151-1,Sith Infiltrator,1999,166,244,243.0,2.0
7152-1,TIE Fighter & Y-wing (re-release of 7150),2002,169,411,402.0,9.0
7153-1,Jango Fett's Slave I,2002,167,360,352.0,14.0
7155-1,Trade Federation AAT,2000,166,159,157.0,2.0
7156-1,Corroder,2010,403,39,38.0,2.0
7157-1,Thunder,2010,403,46,46.0,2.0
7158-1,Furno Bike,2010,402,165,164.0,4.0
7159-1,Star Wars Podracing Bucket,2000,166,292,282.0,10.0
7160-1,Drop Ship,2010,402,393,385.0,12.0
7161-1,Gungan Sub,1999,166,379,361.0,21.0
7162-1,Rotor,2010,403,144,146.0,2.0
7163-1,Republic Gunship,2002,167,697,685.0,26.0
7164-1,Preston Stormer,2010,401,17,15.0,2.0
7165-1,Natalie Breez,2010,401,19,17.0,2.0
7166-1,Imperial Shuttle,2001,169,238,227.0,13.0
7167-1,William Furno,2010,401,19,17.0,2.0
7168-1,Dunkan Bulk,2010,401,17,15.0,2.0
7169-1,Mark Surge,2010,401,19,17.0,2.0
7170-2,Jimi Stringer,2010,401,17,15.0,2.0
7171-1,Mos Espa Podrace,1999,166,913,907.0,19.0
7172-1,Apple,2007,22,10,10.0,0.0
7173-1,Pear,2007,22,10,10.0,0.0
7174-1,Banana,2007,22,8,8.0,0.0
7175-1,Grapes,2007,22,10,10.0,0.0
7176-1,Watermelon - Capespan Promotional,2007,33,21,21.0,0.0
7177-1,Orange,2007,22,8,8.0,0.0
7178-1,Chef,2007,22,5,4.0,1.0
7179-1,Dunkan Bulk and Vapor,2010,401,89,86.0,6.0
7180-1,B-wing at Rebel Control Center,2000,169,346,323.0,26.0
7181-1,TIE Interceptor - UCS,2000,174,702,701.0,6.0
7184-1,Trade Federation MTT,2000,166,466,451.0,18.0
7186-1,Watto's Junkyard,2001,166,449,444.0,8.0
7187-1,Escape from Dragon's Prison,2011,196,185,189.0,1.0
7188-1,King's Carriage Ambush,2011,196,286,287.0,3.0
7189-1,Mill Village Raid,2011,196,667,678.0,0.0
7190-1,Millennium Falcon,2000,169,671,654.0,19.0
7191-1,X-wing Fighter - UCS,2000,174,1302,1309.0,1.0
7194-1,Yoda,2002,158,1076,1080.0,0.0
7195-1,Ambush in Cairo,2009,267,79,81.0,0.0
7196-1,Chauchilla Cemetery Battle,2009,265,188,187.0,6.0
7197-1,Venice Canal Chase,2009,266,420,424.0,6.0
7198-1,Fighter Plane Attack,2009,266,383,389.0,9.0
7199-1,Temple of Doom,2009,268,652,641.0,28.0
7-2,Universal Building Set,1979,469,64,64.0,0.0
7200-1,Final Duel I,2002,169,32,31.0,2.0
720-1,Basic Building Set,1985,467,339,326.0,15.0
7201-1,Final Duel II,2002,169,26,25.0,3.0
720-2,Train with 12V Electric Motor,1969,234,357,352.0,5.0
7203-1,Jedi Defense I,2002,166,59,60.0,3.0
7204-1,Jedi Defense II,2002,166,53,53.0,4.0
7206-1,Fire Helicopter,2010,58,341,293.0,61.0
7207-1,Fire Boat,2010,58,305,279.0,39.0
7208-1,Fire Station,2010,58,644,572.0,101.0
7209-1,Pteranodon,2004,204,28,30.0,0.0
7210-1,Apatosaurus,2004,204,33,33.0,1.0
721-1,Steam Locomotive,1969,234,114,113.0,2.0
7212-1,Sky Squad,2003,204,129,119.0,13.0
7213-1,Off-Road Fire Truck & Fireboat,2010,58,387,365.0,39.0
7214-1,Sea Plane,2004,110,119,119.0,10.0
7216-1,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,324,22,22.0,0.0
7216-2,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22,22.0,0.0
7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22,22.0,0.0
7217-1,Braca (Duracell 12 pack AA battery promotion),2006,324,16,15.0,1.0
7217-2,Braca (Duracell 8 pack AA battery promotion),2006,324,16,15.0,1.0
7218-1,Orange Speedboat,2004,204,26,23.0,5.0
7219-1,Dinosaur,2004,204,34,36.0,0.0
7220-1,Snowman,2004,227,19,20.0,0.0
722-1,Universal Building Set,1980,469,302,290.0,20.0
7221-1,Robots,2003,204,24,23.0,3.0
7221-2,Robots - ANA Promotion,2003,204,23,23.0,3.0
722-2,12V Electric Train with 2 Wagons,1970,234,151,151.0,0.0
7222-1,Small Red Helicopter (Polybag),2003,204,28,24.0,5.0
7223-1,Yellow Truck (Polybag),2003,204,34,31.0,7.0
7223-2,Yellow Truck (Box version) - ANA Promotion,2003,204,36,31.0,7.0
7224-1,"Santa, Tree, and Present",2003,22,34,33.0,3.0
723-1,Diesel Locomotive,1970,234,95,84.0,12.0
723-2,Diesel Locomotive with DB Sticker,1974,234,93,82.0,12.0
7235-1,"Police Motorcycle, Black Logo",2005,61,28,25.0,10.0
7235-2,Police Motorcycle - Blue Sticker Version,2008,61,28,25.0,7.0
7236-1,"Police Car, Black Logo",2005,61,59,52.0,8.0
7236-2,Police Car - Blue Sticker Version,2008,61,59,52.0,8.0
7237-1,Police Station [Lighted Figure],2005,61,593,537.0,75.0
7237-2,Police Station [No Lighted Figure],2006,61,606,553.0,72.0
7238-1,Fire Helicopter,2005,58,75,67.0,11.0
7239-1,Fire Truck,2005,58,215,201.0,19.0
7240-1,Fire Station,2005,58,264,231.0,37.0
724-1,12V Diesel Locomotive with Crane and Tipper Wagon,1972,234,150,150.0,0.0
7241-1,Fire Car,2005,58,47,44.0,10.0
7242-1,Street Sweeper,2005,63,64,60.0,7.0
7243-1,Construction Site,2005,56,301,279.0,27.0
7244-1,Speedboat,2005,50,107,102.0,7.0
7245-1,"Prisoner Transport, Black Logo",2005,61,99,86.0,16.0
7245-2,Prisoner Transport - Blue Sticker Version,2008,61,99,85.0,16.0
7246-1,Mini Digger,2005,56,37,34.0,3.0
7248-1,Digger,2005,56,128,124.0,9.0
7249-1,XXL Mobile Crane,2005,56,525,505.0,28.0
7250-1,Clone Scout Walker,2005,168,109,111.0,2.0
725-1,Basic Building Set,1990,467,440,423.0,17.0
7251-1,Darth Vader Transformation,2005,168,60,62.0,2.0
725-2,12V Freight Train and Track,1974,234,310,307.0,3.0
7252-1,Droid Tri-Fighter,2005,168,147,137.0,14.0
7255-1,General Grievous Chase,2005,168,112,111.0,7.0
7256-1,Jedi Starfighter & Vulture Droid,2005,168,202,192.0,14.0
7257-1,Ultimate Lightsaber Duel,2005,168,278,223.0,60.0
7258-1,Wookiee Attack,2005,168,368,354.0,18.0
7259-1,ARC-170 Starfighter,2005,168,401,389.0,18.0
7260-1,Wookiee Catamaran,2005,168,381,377.0,8.0
726-1,12V Western Train with 2 Wagons and Cowboys,1976,233,287,287.0,0.0
7261-1,Clone Turbo Tank [Light-Up Mace Windu],2005,168,803,767.0,44.0
7261-2,Clone Turbo Tank (with Non-Light-Up Mace Windu),2006,168,814,780.0,46.0
7262-1,TIE Fighter and Y-wing (TRU exclusive re-release),2004,169,415,407.0,10.0
7263-1,TIE Fighter,2005,169,159,152.0,9.0
7264-1,Imperial Inspection,2005,169,378,357.0,30.0
7266-1,Fireman,2005,58,19,17.0,4.0
7267-1,Paramedic,2005,60,13,13.0,0.0
7268-1,Crab,2005,204,32,33.0,0.0
7269-1,Scorpion,2005,204,37,35.0,2.0
7270-1,Bird,2005,204,28,30.0,0.0
727-1,12V Locomotive,1977,234,133,119.0,14.0
7271-1,Apple - Suntory Promotional,2005,33,8,8.0,0.0
7272-1,Pear - Suntory Promotional,2005,33,10,10.0,0.0
7274-1,Orange - Suntory Promotional,2005,33,7,7.0,0.0
7275-1,Cherry - Suntory Promotional,2005,33,11,11.0,0.0
7276-1,Mango - Suntory Promotional,2005,33,6,6.0,0.0
7278-1,Melon - Suntory Promotional,2005,33,8,8.0,0.0
7279-1,Police Minifigure Collection,2011,61,57,54.0,7.0
7280-1,Straight & Crossroad Plates,2005,62,2,2.0,0.0
7281-1,T-Junction & Curved Road Plates,2005,62,2,2.0,0.0
7283-1,Ultimate Space Battle,2005,168,540,506.0,39.0
7285-1,Police Dog Unit,2011,61,95,85.0,15.0
7286-1,Prisoner Transport,2011,61,173,157.0,25.0
7287-1,Police Boat,2011,61,173,163.0,20.0
7288-1,Mobile Police Unit,2011,61,407,374.0,51.0
7290-1,Pirates Polybag,2004,286,5,5.0,0.0
7291-1,Street Rebel,2012,22,196,200.0,6.0
7292-1,Propeller Adventures,2012,22,244,241.0,12.0
7294-1,Dino Quad,2005,384,39,38.0,1.0
7295-1,Dino Buggy Chaser,2005,384,78,79.0,0.0
7296-1,Dino 4WD Trapper,2005,384,282,273.0,13.0
7297-1,Dino Track Transport,2005,384,351,353.0,4.0
7298-1,Dino Air Tracker,2005,384,710,686.0,27.0
7-3,Basic Set,1973,469,412,400.0,12.0
7300-1,Double Hover,2001,135,21,22.0,0.0
730-1,Steam Shovel with Carrier,1973,416,102,97.0,5.0
7301-1,Rover,2001,135,29,29.0,2.0
730-2,Basic Building Set,1985,467,432,425.0,11.0
7302-1,Worker Robot,2001,135,30,31.0,0.0
7303-1,Jet Scooter,2001,135,24,22.0,4.0
7305-1,Scarab Attack,2011,437,44,45.0,2.0
7306-1,Golden Staff Guardians,2011,437,70,70.0,5.0
7307-1,Flying Mummy Attack,2011,437,124,126.0,2.0
7308-1,Double Hover,2001,135,21,21.0,0.0
7309-1,Rover,2001,135,29,28.0,1.0
7310-1,Mono Jet,2001,135,34,33.0,1.0
7311-1,Red Planet Cruiser,2001,135,73,67.0,8.0
7312-1,T3-Trike,2001,135,99,98.0,8.0
73129-1,Four TECHNIC Shocks,1985,453,4,4.0,0.0
7313-1,Red Planet Protector,2001,135,193,185.0,12.0
7314-1,Recon-Mech RP,2001,135,189,187.0,10.0
7315-1,Solar Explorer,2001,135,249,231.0,22.0
7316-1,Excavation Searcher,2001,135,467,446.0,28.0
7317-1,Aero Tube Hanger,2001,135,716,636.0,92.0
7320-1,Vega,2001,135,5,5.0,0.0
7321-1,Mizar,2001,135,5,5.0,0.0
7322-1,Altair,2001,135,5,5.0,0.0
7323-1,Guard,2001,135,5,5.0,0.0
7324-1,Advent Calendar 2005 City,2005,208,24,0.0,0.0
7324-10,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5,5.0,0.0
7324-11,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11,12.0,0.0
7324-12,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9,6.0,3.0
7324-13,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6,6.0,3.0
7324-14,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13,14.0,3.0
7324-15,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11,12.0,6.0
7324-16,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5,5.0,0.0
7324-17,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11,15.0,0.0
7324-18,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7,9.0,0.0
7324-19,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5,5.0,0.0
7324-2,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5,6.0,0.0
7324-20,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8,9.0,0.0
7324-21,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4,6.0,0.0
7324-22,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5,5.0,0.0
7324-23,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6,4.0,3.0
7324-24,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11,11.0,0.0
7324-25,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23,24.0,0.0
7324-3,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10,10.0,1.0
7324-4,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7,6.0,3.0
7324-5,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5,5.0,0.0
7324-6,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8,7.0,3.0
7324-7,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5,5.0,0.0
7324-8,Advent Calendar 2005 City (Day  7) Safe,2005,220,12,11.0,4.0
7324-9,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12,13.0,1.0
7325-1,Cursed Cobra Statue,2011,437,212,211.0,8.0
7326-1,Rise of the Sphinx,2011,437,526,518.0,16.0
7327-1,Scorpion Pyramid,2011,437,797,796.0,6.0
733-1,Universal Building Set,1980,469,504,487.0,21.0
7335-1,Foundation Set - Blue Bucket,2006,37,460,461.0,1.0
7336-1,Foundation Set - Red Bucket,2006,37,427,427.0,0.0
7344-1,Dump Truck,2005,56,187,181.0,9.0
7345-1,Transport Chopper,2012,42,383,367.0,25.0
7346-1,Seaside House,2012,43,415,410.0,23.0
7347-1,Highway Pickup,2012,39,812,769.0,60.0
735-1,Basic Building Set,1990,467,538,492.0,48.0
7383-1,Creator Watch,2002,501,0,0.0,0.0
740-1,Basic Building Set,1985,467,530,510.0,20.0
740-2,12V Transformer for 220V Pack,1969,242,1,1.0,0.0
7409-1,Secret of the Tomb,2003,300,42,46.0,4.0
7410-1,Jungle River,2003,300,66,68.0,4.0
741-1,12V New Transformer for 220V Pack,1974,242,1,1.0,0.0
7411-1,Tygurah's Roar,2003,300,94,94.0,3.0
7412-1,Yeti's Hideout,2003,300,114,110.0,11.0
7413-1,Passage of Jun-Chi,2003,300,101,100.0,5.0
7414-1,Elephant Caravan,2003,300,104,108.0,8.0
7415-1,Aero Nomad,2003,300,120,127.0,2.0
7416-1,Emperor's Ship,2003,300,178,178.0,6.0
7417-1,Temple of Mount Everest,2003,300,288,318.0,6.0
7418-1,Scorpion Palace,2003,300,354,377.0,13.0
7418-2,Scorpion Palace and Foam Scimitar,2003,300,2,1.0,0.0
7419-1,Dragon Fortress,2003,300,741,770.0,21.0
7420-1,Thunder Blazer,2003,300,69,70.0,1.0
742-1,12V New Transformer for 110V Pack,1970,242,1,1.0,0.0
7422-1,Airplane,2003,300,33,32.0,1.0
7422-2,Red Eagle,2003,300,33,32.0,1.0
7423-1,Mountain Sleigh,2003,300,30,32.0,1.0
7423-2,Mountain Sleigh (Kabaya Promotional),2003,300,30,32.0,1.0
7424-1,Black Cruiser,2003,300,28,27.0,4.0
7424-2,Small Car,2003,300,28,26.0,4.0
744-1,Universal Building Set,1980,469,540,518.0,22.0
745-1,"Baseplate, Green",1978,473,1,1.0,0.0
7452-1,Lime/Black Racer,2007,120,34,30.0,6.0
7453-1,Yellow/Black Racer,2007,120,28,26.0,3.0
746-1,"Baseplates, Green and Yellow",1978,473,2,2.0,0.0
7467-1,International Space Station,2003,387,162,150.0,18.0
7468-1,Saturn V Moon Mission,2003,387,176,165.0,18.0
7469-1,Mission to Mars,2003,387,416,415.0,12.0
7470-1,Space Shuttle Discovery,2003,387,827,814.0,24.0
747-1,"Baseplates, Red and Blue",1978,473,2,2.0,0.0
7471-1,Mars Exploration Rover,2003,387,861,874.0,1.0
7473-1,Street Sprinter vs. Mutant Lizard,2005,385,38,41.0,3.0
7474-1,Urban Avenger vs. Raptor,2005,385,78,77.0,3.0
7475-1,Fire Hammer vs. Mutant Lizards,2005,385,258,258.0,9.0
7476-1,Iron Predator vs. T-Rex,2005,385,273,276.0,4.0
7477-1,T-1 Typhoon vs. T-Rex,2005,385,579,562.0,26.0
7498-1,Police Station,2011,61,785,720.0,99.0
7499-1,Flexible Rails,2011,245,24,28.0,0.0
75000-1,Clone Troopers vs. Droidekas,2013,167,124,128.0,4.0
75001-1,Republic Troopers vs. Sith Troopers,2013,158,62,60.0,7.0
75002-1,AT-RT,2013,165,222,233.0,2.0
75003-1,A-wing Starfighter,2013,169,177,175.0,7.0
75004-1,Z-95 Headhunter,2013,165,371,375.0,7.0
75005-1,Rancor Pit,2013,169,380,383.0,7.0
75006-1,LEGO Star Wars Jedi Starfighter and Kamino,2013,180,61,67.0,1.0
75007-1,Republic Assault Ship & Coruscant,2013,158,74,76.0,3.0
75008-1,LEGO Star Wars TIE Bomber and Asteroid Field,2013,180,60,59.0,4.0
75009-1,Snowspeeder & Planet Hoth,2013,181,69,71.0,3.0
750-1,8 Straight 12V Conducting Rails,1969,242,8,8.0,0.0
75010-1,B-wing Starfighter & Planet Endor,2013,181,83,85.0,7.0
7501-1,Bangle Minis,2003,500,32,10.0,22.0
75011-1,Tantive IV & Planet Alderaan,2013,181,102,100.0,13.0
75012-1,BARC Speeder with Sidecar,2013,165,225,218.0,7.0
75013-1,Umbaran MHC (Mobile Heavy Cannon),2013,165,491,467.0,38.0
75014-1,Battle Of Hoth,2013,169,415,421.0,12.0
75015-1,Corporate Alliance Tank Droid,2013,168,271,279.0,11.0
75016-1,Homing Spider Droid,2013,167,295,303.0,9.0
75017-1,Duel on Geonosis,2013,167,391,395.0,12.0
75018-1,JEK-14's Stealth Starfighter,2013,170,548,530.0,18.0
75019-1,AT-TE,2013,167,792,796.0,24.0
75020-1,Jabba’s Sail Barge,2013,169,848,861.0,12.0
7502-1,Photo Minis,2003,500,30,11.0,19.0
75021-1,Republic Gunship,2013,167,1173,1155.0,52.0
75022-1,Mandalorian Speeder,2013,170,210,194.0,23.0
75023-1,"Advent Calendar 2013, Star Wars",2013,209,24,0.0,0.0
75023-10,"Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225,12,12.0,0.0
75023-11,"Advent Calendar 2013, Star Wars (Day 10) - Clone Trooper",2013,225,4,4.0,0.0
75023-12,"Advent Calendar 2013, Star Wars (Day 11) - AT-TE Walker",2013,225,15,20.0,2.0
75023-13,"Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11,10.0,2.0
75023-14,"Advent Calendar 2013, Star Wars (Day 13) - Battle Droid",2013,225,5,7.0,0.0
75023-15,"Advent Calendar 2013, Star Wars (Day 14) - Geonosian Starfighter",2013,225,11,9.0,5.0
