inventory_id,set_num,quantity,name,year,theme_id,num_parts,_merge
5366,71001-13,1,Baseball Fielder - Complete Set,2013,545,5,both
5366,71001-14,1,Trendsetter - Complete Set,2013,545,7,both
5366,71001-15,1,Painter - Complete Set,2013,545,9,both
5366,71001-16,1,Motorcycle Mechanic - Complete Set,2013,545,6,both
5366,71001-2,1,Medusa - Complete Set,2013,545,5,both
5366,71001-3,1,Roman Commander - Complete Set,2013,545,8,both
5366,71001-4,1,Warrior Woman - Complete Set,2013,545,7,both
5366,71001-5,1,Tomahawk Warrior - Complete Set,2013,545,6,both
5366,71001-6,1,Skydiver - Complete Set,2013,545,6,both
5366,71001-7,1,Bumblebee Girl - Complete Set,2013,545,7,both
5366,71001-8,1,Grandpa - Complete Set,2013,545,7,both
5366,71001-9,1,Paintball Player - Complete Set,2013,545,7,both
5386,8831-1,1,Swimming Champion - Complete Set,2012,542,6,both
5386,8831-10,1,Jungle Boy - Complete Set,2012,542,7,both
5386,8831-11,1,Hippie - Complete Set,2012,542,9,both
5386,8831-12,1,Computer Programmer - Complete Set,2012,542,7,both
5386,8831-13,1,Viking Woman - Complete Set,2012,542,9,both
5386,8831-14,1,Evil Knight - Complete Set,2012,542,8,both
5386,8831-15,1,Rocker Girl - Complete Set,2012,542,6,both
5386,8831-16,1,Grandma Visitor - Complete Set,2012,542,7,both
5386,8831-2,1,Aztec Warrior - Complete Set,2012,542,7,both
5386,8831-3,1,Bunny Suit Guy - Complete Set,2012,542,7,both
5386,8831-4,1,Bride - Complete Set,2012,542,11,both
5386,8831-5,1,Ocean King - Complete Set,2012,542,7,both
5386,8831-6,1,Bagpiper - Complete Set,2012,542,7,both
5386,8831-7,1,Daredevil - Complete Set,2012,542,8,both
5386,8831-8,1,Galaxy Patrol - Complete Set,2012,542,7,both
5386,8831-9,1,Tennis Ace - Complete Set,2012,542,6,both
5404,7958-1,1,Advent Calendar 2011 Star Wars,2011,209,25,both
5432,7410-1,1,Jungle River,2003,300,66,both
5432,7411-1,1,Tygurah's Roar,2003,300,94,both
5432,7414-1,1,Elephant Caravan,2003,300,104,both
5500,7308-1,1,Double Hover,2001,135,21,both
5500,7309-1,1,Rover,2001,135,29,both
5500,7311-1,1,Red Planet Cruiser,2001,135,73,both
5553,8803-0,60,Minifigure Series 3 [Random Bag],2011,538,0,both
5554,8804-1,1,Lawn Gnome - Complete Set,2011,539,8,both
5554,8804-10,1,Sailor - Complete Set,2011,539,6,both
5554,8804-11,1,Soccer Player - Complete Set,2011,539,8,both
5554,8804-12,1,Werewolf - Complete Set,2011,539,6,both
5554,8804-13,1,Hazmat Guy - Complete Set,2011,539,6,both
5554,8804-14,1,Artist - Complete Set,2011,539,7,both
5554,8804-15,1,Ice Skater - Complete Set,2011,539,8,both
5554,8804-16,1,Crazy Scientist - Complete Set,2011,539,6,both
5554,8804-2,1,Kimono Girl - Complete Set,2011,539,6,both
5554,8804-3,1,Musketeer - Complete Set,2011,539,7,both
5554,8804-4,1,Punk Rocker - Complete Set,2011,539,6,both
5554,8804-5,1,Surfer Girl - Complete Set,2011,539,6,both
5554,8804-6,1,Viking - Complete Set,2011,539,10,both
5554,8804-7,1,The Monster - Complete Set,2011,539,5,both
5554,8804-8,1,Hockey Player - Complete Set,2011,539,11,both
5554,8804-9,1,Street Skater - Complete Set,2011,539,8,both
5595,3344-1,1,One Minifig Pack - Ninja #1,2000,434,10,both
5595,3345-1,1,Three Minifig Pack - Ninja #2,2000,434,24,both
5595,3346-1,1,Three Minifig Pack - Ninja #3,2000,434,26,both
5600,75899-1,1,LaFerrari,2015,601,167,both
5600,75908-1,1,458 Italia GT2,2015,601,156,both
5600,75909-1,1,McLaren P1,2015,601,171,both
5600,75910-1,1,Porsche 918 Spyder,2015,601,154,both
5645,8742-1,1,Visorak Vohtarak,2005,358,48,both
14790,8742-1,1,Visorak Vohtarak,2005,358,48,both
5645,8743-1,1,Visorak Boggarak,2005,358,48,both
5645,8744-1,1,Visorak Oohnorak,2005,358,48,both
5645,8745-1,1,Visorak Roporak,2005,358,48,both
5645,8746-1,1,Visorak Keelerak,2005,358,48,both
5645,8747-1,1,Visorak Suukorak,2005,358,48,both
5675,1196-1,1,Biker with Bicycle,2000,458,7,both
5675,1197-1,1,Telekom Race Cyclist and Television Motorbike,2000,458,30,both
5675,1198-1,1,Service Team - 2 Bikers with Service Tools,2000,458,76,both
5675,1199-1,1,Winning Team,2000,458,110,both
5740,8380-1,1,Red Maniac,2004,116,82,both
6424,8380-1,1,Red Maniac,2004,116,82,both
5740,8384-1,1,Jungle Crasher,2004,116,75,both
6424,8384-1,1,Jungle Crasher,2004,116,75,both
5855,7509-1,1,Jewels-n-Clips,2003,500,72,both
5857,7208-1,1,Fire Station,2010,58,644,both
5904,3177-1,1,Small Car,2010,63,43,both
7151,3177-1,1,Small Car,2010,63,43,both
5904,3179-1,1,Repair Truck,2010,63,122,both
5904,8402-1,1,Sports Car,2009,63,68,both
9426,8402-1,1,Sports Car,2009,63,68,both
5955,10049-1,1,Large Wheels and Axles,2002,254,31,both
5955,10072-1,1,TECHNIC Beams,2003,256,56,both
5955,10074-1,1,Cross Axles,2003,256,68,both
5955,10076-1,1,TECHNIC Gear Wheels,2002,256,38,both
5955,5225-1,1,9v Motor with gear reduction,1998,453,1,both
5970,8929-1,1,Defilak,2007,334,37,both
5970,8930-1,1,Dekar,2007,334,37,both
5970,8931-1,1,Thulox,2007,334,39,both
5970,8932-1,1,Morak,2007,334,40,both
5990,8106-1,1,Aero Booster,2007,389,311,both
5990,8107-1,1,Fight for the Golden Tower,2007,389,570,both
5990,8108-1,1,Mobile Devastator,2007,389,1012,both
6034,7514-1,1,Sweet Dreamy Jewels,2004,500,12,both
6050,10132-1,1,Motorized Hogwarts Express,2004,246,693,both
6066,4431-1,1,Ambulance,2012,60,198,both
6066,4432-1,1,Garbage Truck,2012,63,207,both
6066,4433-1,1,Dirt Bike Transporter,2012,64,205,both
6066,4435-1,1,Car and Caravan,2012,63,217,both
6086,4924-10,1,Advent Calendar 2004 Creator (Day  9) Skiing Elf,2004,223,16,both
6086,4924-11,1,Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14,both
6086,4924-12,1,Advent Calendar 2004 Creator (Day 11) Goose,2004,223,14,both
6086,4924-13,1,Advent Calendar 2004 Creator (Day 12) Green Present,2004,223,7,both
6086,4924-14,1,Advent Calendar 2004 Creator (Day 13) Santa Ornament,2004,223,12,both
6086,4924-15,1,Advent Calendar 2004 Creator (Day 14) Helicopter,2004,223,13,both
6086,4924-16,1,Advent Calendar 2004 Creator (Day 15) Reindeer,2004,223,9,both
6086,4924-17,1,Advent Calendar 2004 Creator (Day 16) Elf Girl,2004,223,14,both
6086,4924-18,1,Advent Calendar 2004 Creator (Day 17) Speedboat,2004,223,13,both
6086,4924-19,1,Advent Calendar 2004 Creator (Day 18) Racing Car,2004,223,23,both
6086,4924-2,1,Advent Calendar 2004 Creator (Day 1) Elf Ornament,2004,223,15,both
6086,4924-20,1,Advent Calendar 2004 Creator (Day 19) Snowman,2004,223,13,both
6086,4924-21,1,Advent Calendar 2004 Creator (Day 20) Leaf Ornament,2004,223,18,both
6086,4924-22,1,Advent Calendar 2004 Creator (Day 21) Santa,2004,223,13,both
6086,4924-23,1,Advent Calendar 2004 Creator (Day 22) Sailing Ship,2004,223,16,both
6086,4924-24,1,Advent Calendar 2004 Creator (Day 23) Tree,2004,223,12,both
6086,4924-25,1,Advent Calendar 2004 Creator (Day 24) Air Boat,2004,223,9,both
6086,4924-3,1,Advent Calendar 2004 Creator (Day  2) Plane,2004,223,13,both
6086,4924-4,1,Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13,both
6086,4924-5,1,Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19,both
6086,4924-6,1,Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7,both
6086,4924-7,1,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19,both
6086,4924-8,1,Advent Calendar 2004 Creator (Day 7) Angel Ornament,2004,223,17,both
6086,4924-9,1,Advent Calendar 2004 Creator (Day  8) Van,2004,223,16,both
6093,1547-1,1,Black Knights Boat,1993,188,58,both
6093,1596-1,1,Ghostly Hideout,1993,203,37,both
6093,1624-1,1,King's Archer,1993,188,22,both
6117,8645-1,1,Muscle Slammer Bike,2005,116,126,both
6117,8646-1,1,Speed Slammer Bike,2005,116,126,both
6174,7979-10,1,Advent Calendar 2008 Castle  (Day 9) - Crossbow on Wheels,2008,219,7,both
6174,7979-11,1,Advent Calendar 2008 Castle (Day 10) - Dwarf with Pick Axe,2008,219,6,both
6174,7979-12,1,Advent Calendar 2008 Castle (Day 11) - Fire and Crystal,2008,219,6,both
6174,7979-13,1,Advent Calendar 2008 Castle (Day 12) - Container on Wheels,2008,219,10,both
6174,7979-14,1,Advent Calendar 2008 Castle (Day 13) - Tools Storage with Frog,2008,219,4,both
6174,7979-15,1,Advent Calendar 2008 Castle (Day 14) - Evil Witch,2008,219,5,both
6174,7979-16,1,Advent Calendar 2008 Castle (Day 15) - Cooking Pot with Snake,2008,219,9,both
6174,7979-17,1,Advent Calendar 2008 Castle (Day 16) - Shelving with Bat,2008,219,12,both
6174,7979-18,1,Advent Calendar 2008 Castle (Day 17) - Crystal Ball,2008,219,5,both
6174,7979-19,1,Advent Calendar 2008 Castle (Day 18) - Maid with Broom and Rat,2008,219,6,both
6174,7979-2,1,Advent Calendar 2008 Castle  (Day 1) - Soldier with Spear,2008,219,5,both
6174,7979-20,1,Advent Calendar 2008 Castle (Day 19) - Food Basket,2008,219,4,both
6174,7979-21,1,Advent Calendar 2008 Castle (Day 20) - Dinner Table,2008,219,17,both
6174,7979-22,1,Advent Calendar 2008 Castle (Day 21) - Troll Warrior,2008,219,5,both
6174,7979-23,1,Advent Calendar 2008 Castle (Day 22) - Catapult,2008,219,14,both
6174,7979-24,1,Advent Calendar 2008 Castle (Day 23) - Treasure Chest with Spider,2008,219,6,both
6174,7979-25,1,Advent Calendar 2008 Castle (Day 24) - Jester,2008,219,4,both
6174,7979-3,1,Advent Calendar 2008 Castle  (Day 2) - Brick Arch with Flag and Shield,2008,219,10,both
6174,7979-4,1,Advent Calendar 2008 Castle  (Day 3) - Armour Stand,2008,219,8,both
6174,7979-5,1,Advent Calendar 2008 Castle  (Day 4) - White Skeleton with Flail,2008,219,7,both
6174,7979-6,1,Advent Calendar 2008 Castle  (Day 5) - Weapon Stand,2008,219,8,both
6174,7979-7,1,Advent Calendar 2008 Castle  (Day 6) - Black Skeleton with Crossbow,2008,219,7,both
6174,7979-8,1,Advent Calendar 2008 Castle  (Day 7) - Castle Soldier with Sword,2008,219,5,both
6174,7979-9,1,Advent Calendar 2008 Castle  (Day 8) - Archery Target,2008,219,6,both
6181,8008-1,1,Stormtrooper™,2001,158,360,both
6181,8010-1,1,Darth Vader™,2002,158,390,both
6194,8688-1,1,Toa Gali,2008,338,60,both
15304,8688-1,1,Toa Gali,2008,338,60,both
6194,8689-1,1,Toa Tahu,2008,338,73,both
15304,8689-1,1,Toa Tahu,2008,338,73,both
6194,8941-1,1,Rockoh T3,2008,327,388,both
6194,8942-1,1,Jetrax T6,2008,327,420,both
6241,9798-1,1,NXT Rechargeable Battery,2006,259,1,both
10976,9798-1,1,NXT Rechargeable Battery,2006,259,1,both
6241,9833-2,1,"AC Adapter, 120V - 10V Transformer",1996,259,1,both
6253,1278-1,1,Johnny Thunder & Baby T,2000,298,23,both
6253,1279-1,1,Aeroplane,2000,298,21,both
6253,1280-1,1,Microcopter,2000,298,28,both
6253,1281-1,1,Aeroplane,2000,298,25,both
6276,8047-1,1,Compact Excavator,2010,7,252,both
6276,8065-1,1,Mini Container Truck,2011,7,119,both
6276,8067-1,1,Mini Mobile Crane,2011,7,292,both
6276,8069-1,1,Backhoe Loader,2011,7,608,both
6319,2063-1,1,Stormer 2.0,2011,401,31,both
6319,2068-1,1,Nex 2.0,2011,401,31,both
6319,2141-1,1,Surge 2.0,2011,401,30,both
6319,2142-1,1,Breez 2.0,2011,401,29,both
6331,8721-1,1,Velika,2006,337,21,both
6331,8722-1,1,Kazi,2006,337,25,both
6331,8723-1,1,Piruk,2006,337,27,both
6331,8724-1,1,Garan,2006,337,21,both
6331,8725-1,1,Balta,2006,337,22,both
6331,8726-1,1,Dalu,2006,337,25,both
6336,851097,1,"Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0,both
14498,851097,1,"Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0,both
6336,8758-1,1,Tower of Toa,2005,341,407,both
6371,4479-1,1,TIE Bomber,2003,169,229,both
6371,7146-1,1,TIE Fighter,2001,169,171,both
10645,7146-1,1,TIE Fighter,2001,169,171,both
6416,20206-1,1,"MBA Level Three - Kit 7, The Lost Village",2012,432,229,both
6416,20207-1,1,"MBA Level Three - Kit 8, The Forbidden Bridge",2012,432,220,both
6416,20208-1,1,"MBA Level Three - Kit 9, The Dark Lair",2012,432,183,both
6424,8383-1,1,Nitro Terminator,2004,116,69,both
14465,8383-1,1,Nitro Terminator,2004,116,69,both
6424,8385-1,1,Exo Stealth,2004,116,81,both
14465,8385-1,1,Exo Stealth,2004,116,81,both
6426,8801-1,1,Knights' Attack Barge,2005,198,165,both
6426,8802-1,1,Dark Fortress Landing,2005,198,144,both
6447,8925-1,1,Barraki Deepsea Patrol,2007,341,200,both
6447,8926-1,1,Toa Undersea Attack,2007,341,357,both
6447,8927-1,1,Toa Terrain Crawler,2007,341,603,both
6453,3066-1,1,Cosmos Glider,1999,93,19,both
6453,3067-1,1,Test Shuttle,1999,93,21,both
6453,3068-1,1,Radar Buggy,1999,93,25,both
6453,3069-1,1,Cosmic Wing,1999,93,23,both
6486,8791-1,1,Sir Danju,2005,198,42,both
6486,8795-1,1,Lord Vladek,2005,198,44,both
6514,7413-1,1,Passage of Jun-Chi,2003,300,101,both
6514,7416-1,1,Emperor's Ship,2003,300,178,both
6514,7419-1,1,Dragon Fortress,2003,300,741,both
6514,7420-1,1,Thunder Blazer,2003,300,69,both
6530,4439-1,1,Heavy-Duty Helicopter,2012,61,392,both
6530,4441-1,1,Police Dog Van,2012,61,312,both
6544,4721-1,1,Hogwarts Classroom,2001,251,75,both
6544,4726-1,1,Quidditch Practice,2002,247,131,both
6544,4727-1,1,Aragog in the Dark Forest,2002,247,183,both
6544,4731-1,1,Dobby's Release,2002,247,71,both
6544,4735-1,1,Slytherin,2002,247,93,both
6544,626-1,2,"Baseplate, Green",1996,473,1,both
6572,7115-1,1,Gungan Patrol,2000,166,79,both
6572,7124-1,1,Flash Speeder,2000,166,107,both
9471,7124-1,1,Flash Speeder,2000,166,107,both
6572,7141-1,1,Naboo Fighter,1999,166,179,both
6702,7904-10,1,Advent Calendar 2006 City (Day  9) Computer Desk & Chair,2006,220,8,both
6702,7904-11,1,Advent Calendar 2006 City (Day 10) Train Conductor with Signal Paddle,2006,220,6,both
6702,7904-12,1,Advent Calendar 2006 City (Day 11) Level Crossing and Signal,2006,220,22,both
6702,7904-13,1,Advent Calendar 2006 City (Day 12) Train Handcar,2006,220,17,both
6702,7904-14,1,Advent Calendar 2006 City (Day 13) Street Cleaner,2006,220,5,both
6702,7904-15,1,Advent Calendar 2006 City (Day 14) Street Cleaner's Pushcart,2006,220,13,both
6702,7904-16,1,Advent Calendar 2006 City (Day 15) Phone Kiosk,2006,220,12,both
6702,7904-17,1,Advent Calendar 2006 City (Day 16) Police Officer with Signal Paddle,2006,220,6,both
6702,7904-18,1,Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,9,both
6702,7904-19,1,Advent Calendar 2006 City (Day 18) Speed Radar Gun,2006,220,7,both
6702,7904-2,1,Advent Calendar 2006 City (Day  1) Construction Worker,2006,220,5,both
6702,7904-20,1,Advent Calendar 2006 City (Day 19) Mechanic,2006,220,5,both
6702,7904-21,1,Advent Calendar 2006 City (Day 20) Tool Chest,2006,220,11,both
6702,7904-22,1,Advent Calendar 2006 City (Day 21) Work Bench with Vise,2006,220,13,both
6702,7904-23,1,Advent Calendar 2006 City (Day 22) Firefighter,2006,220,7,both
6702,7904-24,1,Advent Calendar 2006 City (Day 23) Water Cannon and Burning Oil Drum,2006,220,11,both
6702,7904-25,1,Advent Calendar 2006 City (Day 24) Santa Tree Gifts & Fireplace,2006,220,31,both
6702,7904-3,1,Advent Calendar 2006 City (Day  2) Traffic Control Sticks,2006,220,15,both
6702,7904-4,1,Advent Calendar 2006 City (Day  3) Traffic Cone Barricade Cement Finisher,2006,220,12,both
6702,7904-5,1,Advent Calendar 2006 City (Day  4) Airport Ground Crew,2006,220,8,both
6702,7904-6,1,Advent Calendar 2006 City (Day  5) Hand Truck and Luggage,2006,220,4,both
6702,7904-7,1,Advent Calendar 2006 City (Day  6) X-Ray Machine,2006,220,15,both
6702,7904-8,1,Advent Calendar 2006 City (Day  7) Doctor with bag,2006,220,5,both
6702,7904-9,1,Advent Calendar 2006 City (Day  8) Hospital Bed with IV Stand,2006,220,10,both
6791,70168-1,1,Drillex Diamond Job,2015,303,311,both
6791,70170-1,1,UltraCopter vs. AntiMatter,2015,303,611,both
6795,8085-1,1,Freeco Speeder,2010,165,176,both
6848,4169306a-1,1,Christmas Tree Ornament,2005,227,46,both
6848,4169306b-1,1,Snowman Ornament,2005,227,36,both
6848,4169306c-1,1,Santa Claus Ornament,2005,227,36,both
6871,41527-1,1,Rokit,2015,584,66,both
15631,41527-1,1,Rokit,2015,584,66,both
6871,41528-1,1,Niksput,2015,584,62,both
15631,41528-1,1,Niksput,2015,584,62,both
6871,41529-1,1,Nurp-Naut,2015,584,52,both
15631,41529-1,1,Nurp-Naut,2015,584,52,both
6871,41530-1,1,Meltus,2015,584,66,both
7277,41530-1,1,Meltus,2015,584,66,both
6871,41531-1,1,Flamzer,2015,584,60,both
7277,41531-1,1,Flamzer,2015,584,60,both
6871,41532-1,1,Burnard,2015,584,59,both
7277,41532-1,1,Burnard,2015,584,59,both
6871,41533-1,1,Globert,2015,584,45,both
9386,41533-1,1,Globert,2015,584,45,both
6871,41534-1,1,Vampos,2015,584,59,both
9386,41534-1,1,Vampos,2015,584,59,both
6871,41535-1,1,Boogly,2015,584,52,both
9386,41535-1,1,Boogly,2015,584,52,both
6877,7313-1,1,Red Planet Protector,2001,135,193,both
6877,7314-1,1,Recon-Mech RP,2001,135,189,both
6877,7315-1,1,Solar Explorer,2001,135,249,both
6877,7317-1,1,Aero Tube Hanger,2001,135,716,both
6990,5859-1,1,Little Garden Fairy,2003,319,49,both
6990,5861-1,1,Fairy Island,2003,319,105,both
6990,5862-1,1,Flower Fairy Party [Blue Box],2003,319,151,both
7051,3390-1,1,Basketball Street Player Chupa Chups Promotional,2003,459,5,both
7151,7638-1,1,Tow Truck,2009,63,128,both
9426,7638-1,1,Tow Truck,2009,63,128,both
15192,7638-1,1,Tow Truck,2009,63,128,both
7187,3535-1,1,Skateboard Street Park,2003,460,68,both
7187,3536-1,1,Snowboard Big Air Comp,2003,460,81,both
7187,3538-1,1,Snowboard Boarder Cross Race,2003,460,196,both
7201,7508-1,1,Jewels-n-Bands,2003,500,80,both
7209,7153-1,1,Jango Fett's Slave I,2002,167,360,both
10645,7153-1,1,Jango Fett's Slave I,2002,167,360,both
7261,4701-1,1,Sorting Hat,2001,251,50,both
7261,4702-1,1,The Final Challenge,2001,251,61,both
7261,4704-1,1,The Chamber of the Winged Keys,2001,251,180,both
7261,4706-1,1,Forbidden Corridor,2001,251,239,both
7261,4711-1,1,Flying Lesson,2002,251,24,both
7348,3061-1,1,City Park Café,2012,494,244,both
7348,3183-1,1,Stephanie’s Cool Convertible,2012,494,148,both
7348,3934-1,1,Mia’s Puppy House,2012,494,83,both
7745,3934-1,1,Mia’s Puppy House,2012,494,83,both
7348,3936-1,1,Emma’s Fashion Design Studio,2012,494,77,both
7363,7324-10,1,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5,both
7363,7324-11,1,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11,both
7363,7324-12,1,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9,both
7363,7324-13,1,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6,both
7363,7324-14,1,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13,both
7363,7324-15,1,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11,both
7363,7324-16,1,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5,both
7363,7324-17,1,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11,both
7363,7324-18,1,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7,both
7363,7324-19,1,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5,both
7363,7324-2,1,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5,both
7363,7324-20,1,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8,both
7363,7324-21,1,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4,both
7363,7324-22,1,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5,both
7363,7324-23,1,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6,both
7363,7324-24,1,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11,both
7363,7324-25,1,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23,both
7363,7324-3,1,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10,both
7363,7324-4,1,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7,both
7363,7324-5,1,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5,both
7363,7324-6,1,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8,both
7363,7324-7,1,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5,both
7363,7324-8,1,Advent Calendar 2005 City (Day  7) Safe,2005,220,12,both
7363,7324-9,1,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12,both
7391,10194-1,1,Emerald Night,2009,240,1089,both
7391,8867-1,1,Flexible Train Track,2009,245,64,both
7430,2155-1,1,Aircraft,2000,467,18,both
7430,2156-1,1,Car,2000,467,17,both
7430,2157-1,1,Boat,2000,467,16,both
7430,2158-1,1,Helicopter,2000,467,10,both
7474,10000-1,1,Guarded Inn,2001,186,256,both
7474,10039-1,1,Black Falcon's Fortress,2002,186,431,both
7474,3739-1,1,Blacksmith Shop,2002,200,629,both
7478,8509-1,1,Swamp,2000,16,45,both
15594,8509-1,1,Swamp,2000,16,45,both
7478,8510-1,1,Lava,2000,16,35,both
15594,8510-1,1,Lava,2000,16,35,both
7524,7200-1,1,Final Duel I,2002,169,32,both
9471,7200-1,1,Final Duel I,2002,169,32,both
15019,7200-1,1,Final Duel I,2002,169,32,both
7524,7201-1,1,Final Duel II,2002,169,26,both
15019,7201-1,1,Final Duel II,2002,169,26,both
7524,7203-1,1,Jedi Defense I,2002,166,59,both
15019,7203-1,1,Jedi Defense I,2002,166,59,both
7524,7204-1,1,Jedi Defense II,2002,166,53,both
15019,7204-1,1,Jedi Defense II,2002,166,53,both
7562,9516-1,1,Jabba’s Palace,2012,169,716,both
7703,7000-1,1,Baby Ankylosaurus,2001,386,37,both
7703,7001-1,1,Baby Iguanodon,2001,386,23,both
7703,7002-1,1,Baby Brachiosaurus,2001,386,31,both
7703,7003-1,1,Baby Dimetrodon,2001,386,20,both
7743,6851-1,1,Tri-Wheeled Tyrax,1991,129,38,both
7743,6861-2,1,Super Model Building Instruction,1993,129,1,both
7743,6878-1,1,Sub Orbital Guardian,1991,129,75,both
7743,6887-1,1,Allied Avenger,1991,129,100,both
7745,3187-1,1,Butterfly Beauty Shop,2012,494,240,both
7745,3935-1,1,Stephanie’s Pet Patrol,2012,494,73,both
7766,5620-1,1,Street Cleaner,2008,63,22,both
7766,7632-1,1,Crawler Crane,2009,56,478,both
7766,7746-1,1,Single-Drum Roller,2009,56,207,both
7774,6578-1,1,Polar Explorer,2000,51,22,both
7774,6586-1,1,Polar Scout,2000,51,55,both
7805,70126-1,1,Crocodile Legend Beast,2014,574,120,both
7805,70128-1,1,Braptor's Wing Striker,2014,571,145,both
7805,70129-1,1,Lavertus' Twin Blade,2014,571,181,both
7805,70130-1,1,Sparratus' Spider Stalker,2014,571,291,both
7805,70131-1,1,Rogon's Rock Flinger,2014,571,256,both
7850,9509-10,1,"Advent Calendar 2012, Star Wars (Day 9) - Imperial Officer",2012,225,4,both
7850,9509-11,1,"Advent Calendar 2012, Star Wars (Day 10) - AT-AT Walker",2012,225,13,both
7850,9509-12,1,"Advent Calendar 2012, Star Wars (Day 11) - Hoth Blaster Station",2012,225,6,both
7850,9509-13,1,"Advent Calendar 2012, Star Wars (Day 12) - Hoth Rebel Trooper",2012,225,6,both
7850,9509-14,1,"Advent Calendar 2012, Star Wars (Day 13) - Gonk Droid (GNK Power Droid)",2012,225,14,both
7850,9509-15,1,"Advent Calendar 2012, Star Wars (Day 14) - General Grievous Weapon Depot",2012,225,10,both
7850,9509-16,1,"Advent Calendar 2012, Star Wars (Day 15) - Snowtrooper",2012,225,4,both
7850,9509-17,1,"Advent Calendar 2012, Star Wars (Day 16) - Naboo Royal Shuttle",2012,225,18,both
7850,9509-18,1,"Advent Calendar 2012, Star Wars (Day 17) - Flash Speeder",2012,225,14,both
7850,9509-19,1,"Advent Calendar 2012, Star Wars (Day 18) - Rebel Scout Trooper",2012,225,5,both
7850,9509-2,1,"Advent Calendar 2012, Star Wars (Day 1) - Gungan Sub",2012,225,13,both
7850,9509-20,1,"Advent Calendar 2012, Star Wars (Day 19) - Trade Federation AAT",2012,225,15,both
7850,9509-21,1,"Advent Calendar 2012, Star Wars (Day 20) - General Grievous Starfighter",2012,225,14,both
7850,9509-22,1,"Advent Calendar 2012, Star Wars (Day 21) - Super Battle Droid",2012,225,4,both
7850,9509-23,1,"Advent Calendar 2012, Star Wars (Day 22) - Sith Infiltrator",2012,225,15,both
7850,9509-24,1,"Advent Calendar 2012, Star Wars (Day 23) - Snowman R2-D2",2012,225,8,both
7850,9509-25,1,"Advent Calendar 2012, Star Wars (Day 24) - Santa Darth Maul",2012,225,7,both
7850,9509-3,1,"Advent Calendar 2012, Star Wars (Day 2) - Gungan Soldier",2012,225,3,both
7850,9509-4,1,"Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot",2012,225,8,both
7850,9509-5,1,"Advent Calendar 2012, Star Wars (Day 4) - Star Destroyer",2012,225,14,both
7850,9509-6,1,"Advent Calendar 2012, Star Wars (Day 5) - Trade Federation MTT",2012,225,9,both
7850,9509-7,1,"Advent Calendar 2012, Star Wars (Day 6) - Battle Droid Security",2012,225,5,both
7850,9509-8,1,"Advent Calendar 2012, Star Wars (Day 7) - Naboo Starfighter",2012,225,16,both
7850,9509-9,1,"Advent Calendar 2012, Star Wars (Day 8) - Vulture Droid",2012,225,9,both
7874,3431-1,1,Streetball 2 vs 2,2003,459,186,both
7881,7687-10,1,Advent Calendar 2009 City (Day  9) Traffic Light,2009,220,7,both
7881,7687-11,1,Advent Calendar 2009 City (Day 10) Letter Carrier,2009,220,5,both
7881,7687-12,1,Advent Calendar 2009 City (Day 11) ATV,2009,220,17,both
7881,7687-13,1,Advent Calendar 2009 City (Day 12) Crate and Present,2009,220,9,both
7881,7687-14,1,Advent Calendar 2009 City (Day 13) Chef and Cup,2009,220,5,both
7881,7687-15,1,Advent Calendar 2009 City (Day 14) Coffee Stand,2009,220,17,both
7881,7687-16,1,Advent Calendar 2009 City (Day 15) Park Bench,2009,220,9,both
7881,7687-17,1,Advent Calendar 2009 City (Day 16) Street Cleaner,2009,220,5,both
